"","grant_id","start_date","end_date","recipient_id","recipient_name","recipient_country","Africa","Asia","World","SouthAmerica","NorthAmerica","Europe","Oceania","duration_days","duration_years","amount"
"5713",76192,2014-10-08,2016-04-30,212863,"Rector and Visitors of the University of Virginia","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,570,1.56164383561644,100000
"5714",76193,2014-10-08,2016-04-30,212866,"University of Maryland, Baltimore","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,570,1.56164383561644,100000
"5715",76194,2014-10-28,2017-12-31,212869,"New Venture Fund","United States",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1160,3.17808219178082,7542000
"5716",76195,2014-10-10,2016-04-30,212872,"Good Business Ltd.","United Kingdom",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,568,1.55616438356164,100000
"5717",76196,2014-10-06,2016-04-30,212875,"Asociaciu00f3n Benu00e9fica PRISMA","Peru",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,572,1.56712328767123,100000
"5718",76197,2014-10-28,2016-04-30,212878,"International Centre for Diarrhoeal Disease Research, Bangladesh","Bangladesh",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,550,1.50684931506849,100000
"5719",76198,2014-10-15,2016-04-30,212881,"University of Southern California","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,563,1.54246575342466,100000
"5720",76199,2014-10-08,2016-04-30,212884,"Penda Health Limited","Kenya",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,570,1.56164383561644,100000
"5721",76200,2014-10-07,2016-04-30,212887,"CCTmarketplace","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,571,1.56438356164384,100000
"5722",76201,2014-10-03,2016-04-30,212890,"Rakai Health Sciences Program Limited","Uganda",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,575,1.57534246575342,100000
"5723",76202,2014-10-09,2016-10-31,212893,"Georgia Institute of Technology","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,753,2.06301369863014,100000
"5724",76203,2014-11-19,2016-08-31,212896,"Cornell University","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,651,1.78356164383562,381868
"5725",76204,2014-10-30,2017-10-31,212899,"International Rice Research Institute","Philippines",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1097,3.00547945205479,2998377
"5726",76205,2014-10-09,2015-09-30,212902,"Tony Blair Governance Initiative","United Kingdom",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,356,0.975342465753425,1000000
"5727",76206,2014-11-21,2017-12-31,212905,"Sanergy, Inc.","United States",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1136,3.11232876712329,2347479
"5728",76207,2014-11-12,2016-10-31,212908,"Jobs for the Future Inc.","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,719,1.96986301369863,1000000
"5729",76208,2014-11-10,2017-10-31,212911,"Avenir Health, Inc.","United States",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1086,2.97534246575342,606757
"5730",76209,2014-10-14,2017-12-31,212914,"Education Resource Strategies, Inc.","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1174,3.21643835616438,150000
"5731",76210,2014-11-04,2017-10-31,212917,"Oregon Health & Science University","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1092,2.99178082191781,4999999
"5732",76211,2014-11-18,2018-08-31,212920,"State of Washington Department of Early Learning","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1382,3.78630136986301,425000
"5733",76212,2014-11-20,2017-10-31,212923,"PATH Vaccine Solutions","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1076,2.94794520547945,2293091
"5734",76213,2014-10-28,2017-04-30,212926,"Carnegie Institution of Washington","United States",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,915,2.50684931506849,1024850
"5735",76214,2014-11-19,2017-12-31,212929,"North Carolina State University","United States",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1138,3.11780821917808,998763
"5736",76215,2014-11-13,2016-11-18,212932,"Public Health England","United Kingdom",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,736,2.01643835616438,155779
"5737",76216,2014-11-07,2017-09-30,212935,"University of Washington Foundation","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1058,2.8986301369863,2358606
"5738",76217,2014-10-01,2015-06-30,212938,"United States Fund for UNICEF","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,272,0.745205479452055,50000
"5739",76218,2014-10-07,2016-06-30,212941,"National Literacy Project Inc.","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,632,1.73150684931507,100000
"5740",76219,2014-11-13,2016-02-29,212944,"Puget Sound Educational Service District","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,473,1.2958904109589,1337427
"5741",76220,2014-10-21,2016-04-30,212947,"African Field Epidemiology Network","Nigeria",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,557,1.52602739726027,100000
"5742",76221,2014-12-02,2016-11-30,212950,"Colorado Seminary","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,729,1.9972602739726,687338
"5743",76222,2014-10-20,2017-10-31,212953,"Global Development Analytics Inc.","United States",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1107,3.03287671232877,1249425
"5744",76223,2014-10-14,2016-09-30,212956,"Global Washington","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,717,1.96438356164384,120000
"5745",76224,2014-10-30,2017-10-31,212959,"Council for a Strong America","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1097,3.00547945205479,710217
"5746",76225,2014-10-29,2019-11-01,212962,"JSI Research & Training Institute, Inc","United States",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1829,5.01095890410959,4217169
"5747",76226,2014-12-05,2016-11-30,212965,"Fundaciu00f3n Instituto de Investigaciones Biotecnolu00f3gicas","Argentina",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,726,1.98904109589041,800000
"5748",76227,2014-11-17,2017-12-01,212968,"Ministu00e8re de la Sante et de lu0092Action Social","Senegal",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1110,3.04109589041096,3005942
"5749",76228,2014-10-27,2016-04-30,212971,"The Australian National University","Australia",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,551,1.50958904109589,100000
"5750",76229,2014-10-28,2016-12-31,212974,"Liverpool School of Tropical Medicine","United Kingdom",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,795,2.17808219178082,1005644
"5751",76230,2014-10-22,2016-04-30,212977,"Ben-Gurion University of the Negev","Israel",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,556,1.52328767123288,100000
"5752",76231,2014-10-28,2016-04-30,212980,"International Centre for Diarrhoeal Disease Research, Bangladesh","Bangladesh",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,550,1.50684931506849,100000
"5753",76232,2014-10-06,2016-04-30,212983,"HDI, Inc.","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,572,1.56712328767123,100000
"5754",76233,2014-10-28,2016-04-30,212986,"Pan American Health Organization","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,550,1.50684931506849,100000
"5755",76234,2014-10-07,2016-04-30,212989,"National Institute for Medical Research","Tanzania, United Republic of",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,571,1.56438356164384,100000
"5756",76235,2014-10-26,2016-04-30,212992,"University of Malaya","Malaysia",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,552,1.51232876712329,100000
"5757",76236,2014-10-13,2016-04-30,212995,"National Institute for Medical Research","Tanzania, United Republic of",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,565,1.54794520547945,100000
"5758",76237,2014-10-03,2016-10-31,212998,"Denver School of Science and Technology Inc","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,759,2.07945205479452,332371
"5759",76238,2014-10-22,2017-10-31,213001,"The Match Foundation, Inc.","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1105,3.02739726027397,340583
"5760",76239,2014-10-09,2016-04-30,213004,"Regents of the University of Michigan","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,569,1.55890410958904,100000
"5761",76240,2014-11-20,2016-01-31,213007,"Seattle University","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,437,1.1972602739726,155500
"5762",76241,2014-10-27,2016-10-31,213010,"University of Southern California","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,735,2.01369863013699,100000
"5763",76242,2014-12-02,2016-03-31,213013,"Seattle Housing Authority","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,485,1.32876712328767,150000
"5764",76243,2014-11-25,2017-11-30,213016,"Comprehensive Health Education Foundation (CHEF)","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1101,3.01643835616438,481671
"5765",76244,2014-10-08,2016-04-30,213019,"Ottawa Hospital Research Institute","Canada",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,570,1.56164383561644,100000
"5766",76245,2014-10-23,2016-06-30,213022,"The William Davidson Institute at the University of Michigan","United States",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,616,1.68767123287671,2040415
"5767",76246,2014-10-21,2016-04-30,213025,"Brown University","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,557,1.52602739726027,100000
"5768",76247,2014-10-16,2016-04-30,213028,"University of Washington","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,562,1.53972602739726,100000
"5769",76248,2014-11-01,2017-10-01,213031,"World Health Organization","Switzerland",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1065,2.91780821917808,4669044
"5770",76249,2014-10-06,2016-04-30,213034,"The University of Auckland","New Zealand",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,572,1.56712328767123,100000
"5771",76250,2014-10-07,2016-10-31,213037,"Yale University","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,755,2.06849315068493,100000
"5772",76251,2014-10-29,2016-05-31,213040,"Ministerie van VWS, Projectdirectie ALT","Netherlands",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,580,1.58904109589041,6455134
"5773",76252,2014-10-06,2016-04-30,213043,"Children's Hospital Corporation","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,572,1.56712328767123,100000
"5774",76253,2014-10-22,2016-04-30,213046,"Oregon Health & Science University","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,556,1.52328767123288,100000
"5775",76254,2014-10-21,2018-10-31,213049,"Magee Womens Research Institute and Foundation","United States",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1471,4.03013698630137,999029
"5776",76255,2014-11-07,2017-10-31,213052,"International Center for Journalists, Inc.","United States",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1089,2.98356164383562,4679410
"5777",76256,2014-10-16,2016-10-31,213055,"East Tennessee State University","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,746,2.04383561643836,100000
"5778",76257,2014-10-10,2016-08-31,213058,"Research Triangle Institute","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,691,1.89315068493151,100000
"5779",76258,2014-10-20,2016-10-31,213061,"University of Nottingham","United Kingdom",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,742,2.03287671232877,100000
"5780",76259,2014-10-22,2016-04-30,213064,"Children's Hospital Corporation","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,556,1.52328767123288,100000
"5781",76260,2014-10-08,2016-04-30,213067,"University of Arizona, Board of Regents","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,570,1.56164383561644,100000
"5782",76261,2014-10-22,2016-04-30,213070,"Vlaamse Instelling voor Technologisch Onderzoek","Belgium",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,556,1.52328767123288,100000
"5783",76262,2014-10-03,2016-04-30,213073,"NorthShore University HealthSystem","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,575,1.57534246575342,100000
"5784",76263,2014-10-16,2016-04-30,213076,"University of Iowa","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,562,1.53972602739726,100000
"5785",76264,2014-10-10,2016-04-30,213079,"Electrical Geodesics, Inc.","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,568,1.55616438356164,100000
"5786",76265,2014-10-13,2016-04-30,213082,"University of Iowa","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,565,1.54794520547945,100000
"5787",76266,2014-10-09,2016-04-30,213085,"Institute of Biophysics, Chinese Academy of Sciences","China",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,569,1.55890410958904,100000
"5788",76267,2014-10-06,2016-04-30,213088,"Braingaze S.L.","Spain",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,572,1.56712328767123,100000
"5789",76268,2014-10-22,2016-10-31,213091,"University of Essex","United Kingdom",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,740,2.02739726027397,100000
"5790",76269,2014-10-22,2016-04-30,213094,"World Vision Incorporated","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,556,1.52328767123288,100000
"5791",76270,2014-10-30,2018-03-29,213097,"Chancellor Masters & Scholars of the University of Oxford","United Kingdom",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1246,3.41369863013699,862493
"5792",76271,2014-10-14,2016-04-30,213100,"Hadassah Medical Organization","Israel",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,564,1.54520547945205,100000
"5793",76272,2014-10-23,2016-04-30,213103,"Temple University","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,555,1.52054794520548,100000
"5794",76273,2014-10-23,2015-09-30,213106,"Colorado Education Initiative","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,342,0.936986301369863,385251
"5795",76274,2014-10-01,2016-08-31,213109,"World Affairs Council","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,700,1.91780821917808,200000
"5796",76275,2014-10-29,2016-04-30,213112,"International Centre for Research in Agroforestry","Kenya",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,549,1.5041095890411,100000
"5797",76276,2014-11-10,2015-10-30,213115,"National Center for Research in Advanced Information and Digital Technologies","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,354,0.96986301369863,498156
"5798",76277,2014-11-21,2016-11-30,213118,"Temple University -- Of The Commonwealth System of Higher Education","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,740,2.02739726027397,655845
"5799",76278,2014-11-26,2016-01-15,213121,"State Education Technology","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,415,1.13698630136986,223813
"5800",76279,2014-11-17,2016-12-01,213124,"University of Rochester","United States",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,745,2.04109589041096,421300
"5801",76280,2014-10-21,2016-04-30,213127,"Vredeseilanden v.z.w.","Belgium",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,557,1.52602739726027,100000
"5802",76281,2014-10-13,2016-04-30,213130,"The Foundations for Farming Trust","Zimbabwe",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,565,1.54794520547945,100000
"5803",76282,2014-10-15,2016-04-30,213133,"Imperial College of Science, Technology and Medicine","United Kingdom",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,563,1.54246575342466,100000
"5804",76283,2014-11-05,2016-09-30,213136,"London School of Hygiene and Tropical Medicine","United Kingdom",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,695,1.9041095890411,203358
"5805",76284,2014-11-10,2016-10-31,213139,"Asia Society","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,721,1.97534246575342,1292638
"5806",76285,2014-10-14,2016-10-31,213142,"Royal Institution for the Advancement of Learning McGill University","Canada",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,748,2.04931506849315,196305
"5807",76286,2014-10-23,2016-08-31,213145,"Regents of the University of California","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,678,1.85753424657534,147638
"5808",76287,2014-12-08,2015-11-30,213148,"The Regents of the University of California","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,357,0.978082191780822,42779
"5809",76288,2014-11-21,2016-04-30,213151,"Aga Khan University","Pakistan",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,526,1.44109589041096,258508
"5810",76289,2014-11-18,2016-03-31,213154,"Johns Hopkins University","United States",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,499,1.36712328767123,251961
"5811",76290,2014-11-18,2016-04-30,213157,"Brigham and Women's Hospital, Inc.","United States",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,529,1.44931506849315,391333
"5812",76291,2014-11-20,2017-12-01,213160,"Clinton Health Access Initiative Inc","United States",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1107,3.03287671232877,3001024
"5813",76292,2014-11-20,2016-06-30,213163,"President and Fellows of Harvard College","United States",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,588,1.61095890410959,829969
"5814",76293,2014-11-14,2016-02-29,213166,"Puget Sound Educational Service District","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,472,1.29315068493151,304091
"5815",76294,2014-10-31,2016-03-31,213169,"CIVICUS World Alliance for Citizen Participation Inc.","South Africa",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,517,1.41643835616438,600000
"5816",76295,2014-11-11,2016-11-15,213172,"Duke University","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,735,2.01369863013699,226709
"5817",76296,2014-10-29,2015-11-30,213175,"United Nations Population Fund","United States",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,397,1.08767123287671,146297
"5818",76297,2014-11-05,2016-03-31,213178,"Public Agenda, Inc.","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,512,1.4027397260274,800000
"5819",76298,2014-11-18,2015-12-31,213181,"Fulton County School System","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,408,1.11780821917808,200000
"5820",76299,2014-12-05,2015-12-31,213184,"Denver Public Schools Foundation","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,391,1.07123287671233,50000
"5821",76300,2014-11-18,2015-06-30,213187,"School Board of Orange County","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,224,0.613698630136986,200000
"5822",76301,2014-12-05,2015-12-31,213190,"Portland Public Schools","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,391,1.07123287671233,50000
"5823",76302,2014-11-10,2017-10-31,213193,"University of KwaZulu-Natal","South Africa",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1086,2.97534246575342,587000
"5824",76303,2014-10-28,2016-04-30,213196,"Education Northwest","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,550,1.50684931506849,220000
"5825",76304,2014-10-10,2016-09-01,213199,"Tennessee Department of Education","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,692,1.8958904109589,397710
"5826",76305,2014-11-05,2016-05-30,213202,"Regents of the University of Colorado","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,572,1.56712328767123,1995030
"5827",76306,2014-12-04,2018-09-30,213205,"Vietnamese Friendship Association of Greater Seattle","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1396,3.82465753424658,1092501
"5828",76307,2014-11-26,2017-12-31,213208,"Smart Sparrow LLC","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1131,3.0986301369863,4500000
"5829",76308,2014-12-05,2017-12-31,213211,"Acrobatiq, Inc","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1122,3.07397260273973,2050925
"5830",76309,2014-11-25,2017-12-31,213214,"Lumen, LLC","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1132,3.1013698630137,2985251
"5831",76310,2014-11-26,2017-12-31,213217,"Cerego, LLC","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1131,3.0986301369863,4261493
"5832",76311,2014-12-01,2017-12-31,213220,"William Marsh Rice University","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1126,3.08493150684932,3500000
"5833",76312,2014-12-05,2017-12-31,213223,"Board of Trustees of the Leland Stanford Junior University","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1122,3.07397260273973,1150000
"5834",76313,2014-11-20,2017-12-31,213226,"CogBooks Limited","United Kingdom",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1137,3.11506849315069,1999168
"5835",76314,2014-11-17,2015-11-30,213229,"The Regents of the University of California","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,378,1.03561643835616,163431
"5836",76315,2014-10-25,2018-09-30,213232,"PATH","United States",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1436,3.93424657534247,10851639
"5837",76316,2014-11-20,2017-12-31,213235,"London School of Hygiene and Tropical Medicine","United Kingdom",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1137,3.11506849315069,3799971
"5838",76317,2014-10-09,2015-08-31,213238,"Trustees of the University of Pennsylvania","United States",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,326,0.893150684931507,839518
"5839",76318,2014-11-18,2016-12-31,213241,"The Seattle Foundation","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,774,2.12054794520548,150000
"5840",76319,2014-11-19,2016-11-30,213244,"World Health Organization","Congo",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,742,2.03287671232877,1504335
"5841",76320,2014-10-27,2016-08-31,213247,"African Development Bank","Tunisia",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,674,1.84657534246575,150000
"5842",76321,2014-10-31,2016-04-30,213250,"Alliance for a Green Revolution in Africa","Kenya",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,547,1.4986301369863,813769
"5843",76322,2014-11-26,2017-11-30,213253,"Chinese Association of STD & AIDS Prevention and Control","China",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1100,3.01369863013699,3000000
"5844",76323,2014-11-21,2015-12-31,213256,"China Friendship Foundation for Peace and Development","China",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,405,1.10958904109589,100000
"5845",76324,2014-11-21,2015-12-31,213259,"China Friendship Foundation for Peace and Development","China",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,405,1.10958904109589,100000
"5846",76325,2014-11-07,2016-10-31,213262,"New Venture Fund","United States",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,724,1.98356164383562,531915
"5847",76326,2014-11-18,2017-10-31,213265,"University of Washington Foundation","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1078,2.95342465753425,2697432
"5848",76327,2014-10-27,2015-10-31,213268,"Center for Public Justice","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,369,1.01095890410959,99999
"5849",76328,2014-10-20,2016-02-29,213271,"Opportunity Institute","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,497,1.36164383561644,600000
"5850",76329,2014-10-28,2016-06-30,213274,"Pennsylvania Business Council Education Foundation","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,611,1.67397260273973,149915
"5851",76330,2014-10-27,2016-10-31,213277,"Kentucky Chamber Foundation, Inc.","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,735,2.01369863013699,221682
"5852",76331,2014-12-01,2017-11-30,213280,"World Health Organization","Switzerland",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1095,3,625815
"5853",76332,2014-10-20,2017-10-31,213283,"Johns Hopkins University","United States",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1107,3.03287671232877,2043788
"5854",76333,2014-10-28,2015-10-31,213286,"Urban League of Middle Tennessee","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,368,1.00821917808219,100000
"5855",76334,2014-10-22,2016-02-28,213289,"Urban League of Lexington u0096 Fayette County","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,494,1.35342465753425,149969
"5856",76335,2014-10-15,2015-05-31,213292,"Edvance Foundation","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,228,0.624657534246575,90255
"5857",76336,2014-11-14,2017-10-31,213295,"National Council of La Raza","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1082,2.96438356164384,2999967
"5858",76337,2014-11-05,2015-12-31,213298,"Teachers College, Columbia University","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,421,1.15342465753425,167507
"5859",76338,2014-10-06,2015-03-01,213301,"University of Maryland Foundation, Inc.","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,146,0.4,114975
"5860",76339,2014-10-30,2016-10-31,213304,"Reach Out And Read Inc","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,732,2.00547945205479,600000
"5861",76340,2014-10-29,2017-02-01,213307,"Innovations for Poverty Action A Nonprofit Corporation","United States",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,826,2.26301369863014,1145422
"5862",76341,2014-10-31,2016-10-31,213310,"Partners In Health A Nonprofit Corporation","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,731,2.0027397260274,1000000
"5863",76342,2014-10-17,2015-09-30,213313,"School's Out Washington","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,348,0.953424657534247,75900
"5864",76343,2014-11-04,2015-07-31,213316,"North American Council for Online Learning","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,269,0.736986301369863,301300
"5865",76344,2014-11-13,2014-11-30,213319,"Educational Service District 123","United States",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,17,0.0465753424657534,100000
"5866",76345,2014-10-30,2015-06-15,213322,"Liverpool School of Tropical Medicine","United Kingdom",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,228,0.624657534246575,250000
